Date,Snapshot,Player,Team,Pitcher,BestBook,BestOdds,ModelProb,RawModelProb,Edge,Confidence,Grade,Tier,TopEdgeRank,TopProbRank,Stake,Play,Result,Profit
2026-05-30,,Otto Lopez,Miami Marlins,Christian Scott,BetMGM,516,0.1411,0.0705,-0.0213,23,D,,,,0.0,NO,,
2026-05-30,,Bryan Reynolds,Pittsburgh Pirates,Bailey Ober,FanDuel,456,0.158,0.0709,-0.0218,36,D,,,,0.0,NO,,
2026-05-30,,Andruw Monasterio,Boston Red Sox,Parker Messick,FanDuel,468,0.1538,0.0713,-0.0223,34,D,,,,0.0,NO,,
2026-05-30,,Vidal Bruján,New York Mets,Tyler Phillips,BetMGM,465,0.1528,0.0709,-0.0242,33,D,,,,0.0,NO,,
2026-05-30,,Taylor Walls,Tampa Bay Rays,Reid Detmers,DraftKings,444,0.158,0.0709,-0.0258,36,D,,,,0.0,NO,,
2026-05-30,,Wenceel Pérez,Detroit Tigers,Anthony Kay,DraftKings,407,0.1702,0.0723,-0.0271,41,C,,,,0.0,NO,,
2026-05-30,,Junior Caminero,Tampa Bay Rays,Reid Detmers,DraftKings,377,0.1824,0.0709,-0.0273,49,C,,,,0.0,NO,,
2026-05-30,,CJ Abrams,Washington Nationals,Michael King,DraftKings,439,0.158,0.0709,-0.0275,36,D,,,,0.0,NO,,
2026-05-30,,Matt Olson,Atlanta Braves,Brady Singer,BetMGM,329,0.2049,0.0709,-0.0282,61,C,,,,0.0,NO,,
2026-05-30,,Carlos Narváez,Boston Red Sox,Parker Messick,BetMGM,361,0.1887,0.0713,-0.0282,52,C,,,,0.0,NO,,
2026-05-30,,Nasim Nuñez,Washington Nationals,Michael King,DraftKings,374,0.1824,0.0709,-0.0286,49,C,,,,0.0,NO,,
2026-05-30,,Brandon Marsh,Philadelphia Phillies,Roki Sasaki,FanDuel,448,0.1538,0.0713,-0.0287,33,D,,,,0.0,NO,,
2026-05-30,,Tyler Tolbert,Kansas City Royals,Kumar Rocker,BetMGM,373,0.1824,0.0709,-0.0291,49,C,,,,0.0,NO,,
2026-05-30,,Jackson Merrill,San Diego Padres,Foster Griffin,BetMGM,449,0.1528,0.0709,-0.0293,33,D,,,,0.0,NO,,
2026-05-30,,Dane Myers,Cincinnati Reds,Martín Pérez,FanDuel,435,0.1575,0.0707,-0.0294,36,D,,,,0.0,NO,,
2026-05-30,,Hao-Yu  Lee,Detroit Tigers,Anthony Kay,BetMGM,424,0.1613,0.0723,-0.0295,36,D,,,,0.0,NO,,
2026-05-30,,Yohendrick Piñango,Toronto Blue Jays,Brandon Young,FanDuel,429,0.1589,0.0713,-0.0301,36,D,,,,0.0,NO,,
2026-05-30,,Chandler Simpson,Tampa Bay Rays,Reid Detmers,DraftKings,444,0.1528,0.0709,-0.031,33,D,,,,0.0,NO,,
2026-05-30,,Pete Alonso,Baltimore Orioles,Trey Yesavage,BetMGM,316,0.2092,0.0724,-0.0312,61,C,,,,0.0,NO,,
2026-05-30,,Brett Baty,New York Mets,Tyler Phillips,DraftKings,428,0.158,0.0709,-0.0314,35,D,,,,0.0,NO,,
2026-05-30,,Daylen Lile,Washington Nationals,Michael King,DraftKings,442,0.1528,0.0709,-0.0317,33,D,,,,0.0,NO,,
2026-05-30,,TJ Friedl,Cincinnati Reds,Martín Pérez,BetMGM,441,0.1523,0.0707,-0.0325,32,D,,,,0.0,NO,,
2026-05-30,,Patrick Wisdom,Seattle Mariners,Ryne Nelson,BetMGM,362,0.1824,0.0709,-0.0341,48,C,,,,0.0,NO,,
2026-05-30,,Weston Wilson,Baltimore Orioles,Trey Yesavage,FanDuel,407,0.1613,0.0724,-0.0359,35,D,,,,0.0,NO,,
2026-05-30,,Randy Arozarena,Seattle Mariners,Ryne Nelson,BetMGM,415,0.158,0.0709,-0.0361,35,D,,,,0.0,NO,,
2026-05-30,,Maikel Garcia,Kansas City Royals,Kumar Rocker,BetMGM,392,0.1667,0.0709,-0.0365,39,D,,,,0.0,NO,,
2026-05-30,,Andrés Giménez,Toronto Blue Jays,Brandon Young,BetMGM,387,0.1676,0.0713,-0.0377,39,D,,,,0.0,NO,,
2026-05-30,,Victor Scott II,St. Louis Cardinals,Ben Brown,BetMGM,424,0.1528,0.0709,-0.038,32,D,,,,0.0,NO,,
2026-05-30,,Ryan Waldschmidt,Arizona Diamondbacks,Bryan Woo,DraftKings,424,0.1528,0.0709,-0.038,32,D,,,,0.0,NO,,
2026-05-30,,Zach Dezenzo,Houston Astros,Brandon Sproat,FanDuel,409,0.158,0.0709,-0.0384,34,D,,,,0.0,NO,,
2026-05-30,,Blake Perkins,Milwaukee Brewers,Peter Lambert,DraftKings,421,0.1536,0.0712,-0.0384,32,D,,,,0.0,NO,,
2026-05-30,,Drew Gilbert,San Francisco Giants,Ryan Feltner,DraftKings,408,0.158,0.0709,-0.0388,34,D,,,,0.0,NO,,
2026-05-30,,Harrison Bader,San Francisco Giants,Ryan Feltner,BetMGM,419,0.1528,0.0709,-0.0398,32,D,,,,0.0,NO,,
2026-05-30,,Austin Martin,Minnesota Twins,Mitch Keller,BetMGM,403,0.158,0.0709,-0.0408,34,D,,,,0.0,NO,,
2026-05-30,,Brandon Marsh,Philadelphia Phillies,Roki Sasaki,BetMGM,413,0.1538,0.0713,-0.0412,31,D,,,,0.0,NO,,
2026-05-30,,Tim Tawa,Arizona Diamondbacks,Bryan Woo,DraftKings,378,0.1667,0.0709,-0.0425,39,D,,,,0.0,NO,,
2026-05-30,,Jose Siri,Los Angeles Angels,Drew Rasmussen,FanDuel,409,0.1528,0.0709,-0.0436,31,D,,,,0.0,NO,,
2026-05-30,,José Caballero,New York Yankees,J.T. Ginn,BetMGM,406,0.154,0.0714,-0.0436,31,D,,,,0.0,NO,,
2026-05-30,,Ramón Laureano,San Diego Padres,Foster Griffin,BetMGM,395,0.158,0.0709,-0.044,34,D,,,,0.0,NO,,
2026-05-30,,Andrés Giménez,Toronto Blue Jays,Brandon Young,FanDuel,366,0.1676,0.0713,-0.047,38,D,,,,0.0,NO,,
2026-05-30,,Jake Mangum,Pittsburgh Pirates,Bailey Ober,FanDuel,397,0.1528,0.0709,-0.0484,31,D,,,,0.0,NO,,
2026-05-30,,Gunnar Henderson,Baltimore Orioles,Trey Yesavage,BetMGM,388,0.156,0.0724,-0.0489,31,D,,,,0.0,NO,,
2026-05-30,,Alejandro Osuna,Texas Rangers,Seth Lugo,DraftKings,378,0.1593,0.0715,-0.0499,33,D,,,,0.0,NO,,
2026-05-30,,Zach Dezenzo,Houston Astros,Brandon Sproat,DraftKings,379,0.158,0.0709,-0.0507,33,D,,,,0.0,NO,,
2026-05-30,,Brayan Rocchio,Cleveland Guardians,Sonny Gray,BetMGM,356,0.1667,0.0709,-0.0526,37,D,,,,0.0,NO,,
2026-05-30,,José Caballero,New York Yankees,J.T. Ginn,DraftKings,382,0.154,0.0714,-0.0535,30,D,,,,0.0,NO,,
2026-05-30,,Henry Bolte,Athletics,Ryan Weathers,FanDuel,384,0.1528,0.0709,-0.0538,30,D,,,,0.0,NO,,
2026-05-30,,Tristan Peters,Chicago White Sox,Framber Valdez,DraftKings,380,0.1528,0.0709,-0.0555,30,D,,,,0.0,NO,,
2026-05-30,,Vidal Bruján,New York Mets,Tyler Phillips,DraftKings,373,0.1528,0.0709,-0.0586,29,D,,,,0.0,NO,,
2026-05-30,,Sam Antonacci,Chicago White Sox,Framber Valdez,FanDuel,370,0.1528,0.0709,-0.0599,29,D,,,,0.0,NO,,
2026-05-30,,TJ Friedl,Cincinnati Reds,Martín Pérez,DraftKings,371,0.1523,0.0707,-0.06,29,D,,,,0.0,NO,,
2026-05-30,,Heriberto Hernández,Miami Marlins,Christian Scott,BetMGM,365,0.1528,0.0709,-0.0622,29,D,,,,0.0,NO,,
2026-05-30,,Mike Yastrzemski,Atlanta Braves,Brady Singer,FanDuel,361,0.1528,0.0709,-0.0641,29,D,,,,0.0,NO,,
2026-05-30,MANUAL,Riley Greene,Detroit Tigers,Anthony Kay,DraftKings,+638,0.2162,0.0723,0.0807,78,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Connor Norby,Miami Marlins,Christian Scott,BetMGM,+662,0.2119,0.0709,0.0806,78,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Brandon Lowe,Pittsburgh Pirates,Bailey Ober,DraftKings,+647,0.2119,0.0709,0.078,77,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Jared Young,New York Mets,Tyler Phillips,DraftKings,+642,0.2119,0.0709,0.0771,77,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Donovan Walton,Los Angeles Angels,Drew Rasmussen,FanDuel,+640,0.2119,0.0709,0.0767,77,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Taylor Trammell,Houston Astros,Brandon Sproat,BetMGM,+623,0.2119,0.0709,0.0736,77,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Kyle Manzardo,Cleveland Guardians,Sonny Gray,DraftKings,+648,0.2049,0.0709,0.0712,73,B,TIER 2 🔥,1,2,0.5,YES 🔥,,
2026-05-30,MANUAL,Josh Naylor,Seattle Mariners,Ryne Nelson,DraftKings,+645,0.2049,0.0709,0.0707,73,B,TIER 2 🔥,1,2,0.5,YES 🔥,,
2026-05-30,MANUAL,Ben Williamson,Tampa Bay Rays,Reid Detmers,BetMGM,+603,0.2119,0.0709,0.0696,76,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Jesus Rodriguez,San Francisco Giants,Ryan Feltner,BetMGM,+637,0.2049,0.0709,0.0692,73,B,TIER 2 🔥,1,2,0.5,YES 🔥,,
2026-05-30,MANUAL,Michael Massey,Kansas City Royals,Kumar Rocker,BetMGM,+593,0.2119,0.0709,0.0676,76,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Willson Contreras,Boston Red Sox,Parker Messick,DraftKings,+581,0.2132,0.0713,0.0663,76,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Jake Bauers,Milwaukee Brewers,Peter Lambert,DraftKings,+615,0.2059,0.0712,0.0661,72,B,TIER 2 🔥,1,2,0.5,YES 🔥,,
2026-05-30,MANUAL,Jazz Chisholm Jr.,New York Yankees,J.T. Ginn,DraftKings,+642,0.1995,0.0714,0.0647,68,B,TIER 2 🔥,1,3,0.5,YES 🔥,,
2026-05-30,MANUAL,Jeremiah Jackson,Baltimore Orioles,Trey Yesavage,BetMGM,+622,0.2021,0.0724,0.0636,68,B,TIER 2 🔥,1,3,0.5,YES 🔥,,
2026-05-30,MANUAL,Nick Kurtz,Athletics,Ryan Weathers,BetMGM,+607,0.2049,0.0709,0.0635,72,B,TIER 2 🔥,1,2,0.5,YES 🔥,,
2026-05-30,MANUAL,Alec Burleson,St. Louis Cardinals,Ben Brown,DraftKings,+601,0.2049,0.0709,0.0623,72,B,TIER 2 🔥,1,2,0.5,YES 🔥,,
2026-05-30,MANUAL,Ezequiel Duran,Texas Rangers,Seth Lugo,DraftKings,+554,0.2136,0.0715,0.0607,75,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Michael Busch,Chicago Cubs,Kyle Leahy,FanDuel,+592,0.2049,0.0709,0.0604,71,B,TIER 2 🔥,1,2,0.5,YES 🔥,,
2026-05-30,MANUAL,Alex Freeland,Los Angeles Dodgers,Jesús Luzardo,FanDuel,+561,0.2111,0.0706,0.0598,75,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Sung-Mun Song,San Diego Padres,Foster Griffin,DraftKings,+608,0.198,0.0709,0.0567,67,B,TIER 2 🔥,1,3,0.5,YES 🔥,,
2026-05-30,MANUAL,Austin Riley,Atlanta Braves,Brady Singer,BetMGM,+603,0.198,0.0709,0.0557,67,B,TIER 2 🔥,1,3,0.5,YES 🔥,,
2026-05-30,MANUAL,Curtis Mead,Washington Nationals,Michael King,BetMGM,+531,0.2119,0.0709,0.0534,74,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Hunter Goodman,Colorado Rockies,Adrian Houser,BetMGM,+555,0.2051,0.0709,0.0524,71,B,TIER 2 🔥,1,2,0.5,YES 🔥,,
2026-05-30,MANUAL,Ketel Marte,Arizona Diamondbacks,Bryan Woo,BetMGM,+523,0.2119,0.0709,0.0514,74,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Colson Montgomery,Chicago White Sox,Framber Valdez,DraftKings,+518,0.2119,0.0709,0.0501,74,B,TIER 1 💎,1,1,1.0,YES 🔥,,
2026-05-30,MANUAL,Vladimir Guerrero Jr.,Toronto Blue Jays,Brandon Young,BetMGM,+540,0.2061,0.0713,0.0498,70,B,TIER 2 🔥,1,2,0.5,YES 🔥,,
2026-05-30,MANUAL,Tristan Gray,Minnesota Twins,Mitch Keller,DraftKings,+508,0.198,0.0709,0.0335,65,B,TIER 2 🔥,1,3,0.5,YES 🔥,,
2026-05-30,MANUAL,Christian Walker,Houston Astros,Brandon Sproat,DraftKings,+610,0.2049,0.0709,0.0641,72,B,WATCH,2,2,0.0,NO,,
2026-05-30,MANUAL,Spencer Torkelson,Detroit Tigers,Anthony Kay,BetMGM,+622,0.2021,0.0723,0.0636,68,B,WATCH,2,3,0.0,NO,,
2026-05-30,MANUAL,Mitch Garver,Seattle Mariners,Ryne Nelson,BetMGM,+660,0.1945,0.0709,0.0629,66,B,WATCH,2,4,0.0,NO,,
2026-05-30,MANUAL,Samuel Basallo,Baltimore Orioles,Trey Yesavage,BetMGM,+621,0.1985,0.0724,0.0598,66,B,WATCH,2,4,0.0,NO,,
2026-05-30,MANUAL,Travis Bazzana,Cleveland Guardians,Sonny Gray,BetMGM,+618,0.198,0.0709,0.0587,68,B,WATCH,2,3,0.0,NO,,
2026-05-30,MANUAL,Justin Foscue,Texas Rangers,Seth Lugo,DraftKings,+603,0.1996,0.0715,0.0574,68,B,WATCH,2,3,0.0,NO,,
2026-05-30,MANUAL,J.C. Escarra,New York Yankees,J.T. Ginn,BetMGM,+616,0.196,0.0714,0.0563,66,B,WATCH,2,4,0.0,NO,,
2026-05-30,MANUAL,Christopher Morel,Miami Marlins,Christian Scott,DraftKings,+569,0.2049,0.0709,0.0555,71,B,WATCH,2,2,0.0,NO,,
2026-05-30,MANUAL,Cole Young,Seattle Mariners,Ryne Nelson,BetMGM,+537,0.2119,0.0709,0.0549,75,B,WATCH,3,1,0.0,NO,,
2026-05-30,MANUAL,Vinnie Pasquantino,Kansas City Royals,Kumar Rocker,FanDuel,+565,0.2049,0.0709,0.0546,71,B,WATCH,2,2,0.0,NO,,
2026-05-30,MANUAL,Luis Arraez,San Francisco Giants,Ryan Feltner,BetMGM,+596,0.198,0.0709,0.0543,67,B,WATCH,2,3,0.0,NO,,
2026-05-30,MANUAL,Spencer Horwitz,Pittsburgh Pirates,Bailey Ober,BetMGM,+562,0.2049,0.0709,0.0539,71,B,WATCH,2,2,0.0,NO,,
2026-05-30,MANUAL,Ben Rice,New York Yankees,J.T. Ginn,BetMGM,+554,0.2065,0.0714,0.0536,71,B,WATCH,3,2,0.0,NO,,
2026-05-30,MANUAL,Nico Hoerner,Chicago Cubs,Kyle Leahy,DraftKings,+531,0.2119,0.0709,0.0534,74,B,WATCH,2,1,0.0,NO,,
2026-05-30,MANUAL,Colt Emerson,Seattle Mariners,Ryne Nelson,FanDuel,+591,0.198,0.0709,0.0533,67,B,WATCH,4,3,0.0,NO,,
2026-05-30,MANUAL,William Contreras,Milwaukee Brewers,Peter Lambert,DraftKings,+636,0.1885,0.0712,0.0526,61,B,WATCH,2,5,0.0,NO,,
2026-05-30,MANUAL,Nick Loftin,Kansas City Royals,Kumar Rocker,BetMGM,+585,0.198,0.0709,0.052,67,B,WATCH,3,3,0.0,NO,,
2026-05-30,MANUAL,Richie Palacios,Tampa Bay Rays,Reid Detmers,DraftKings,+585,0.198,0.0709,0.052,67,B,WATCH,2,3,0.0,NO,,
2026-05-30,MANUAL,P.J. Higgins,Cincinnati Reds,Martín Pérez,DraftKings,+641,0.187,0.0707,0.052,61,B,WATCH,1,5,0.0,NO,,
2026-05-30,MANUAL,Jared Triolo,Pittsburgh Pirates,Bailey Ober,FanDuel,+584,0.198,0.0709,0.0518,67,B,WATCH,3,3,0.0,NO,,
2026-05-30,MANUAL,Pedro Ramírez,Chicago Cubs,Kyle Leahy,FanDuel,+582,0.198,0.0709,0.0514,67,B,WATCH,3,3,0.0,NO,,
2026-05-30,MANUAL,JJ Wetherholt,St. Louis Cardinals,Ben Brown,BetMGM,+518,0.2119,0.0709,0.0501,74,B,WATCH,2,1,0.0,NO,,
2026-05-30,MANUAL,Austin Hedges,Cleveland Guardians,Sonny Gray,DraftKings,+625,0.1876,0.0709,0.0496,61,B,WATCH,3,5,0.0,NO,,
2026-05-30,MANUAL,Alex Bregman,Chicago Cubs,Kyle Leahy,FanDuel,+648,0.1824,0.0709,0.0487,58,B,WATCH,4,6,0.0,NO,,
2026-05-30,MANUAL,Endy Rodríguez,Pittsburgh Pirates,Bailey Ober,DraftKings,+619,0.1876,0.0709,0.0485,61,B,WATCH,4,5,0.0,NO,,
2026-05-30,MANUAL,Ty France,San Diego Padres,Foster Griffin,FanDuel,+510,0.2119,0.0709,0.0479,74,B,WATCH,2,1,0.0,NO,,
2026-05-30,MANUAL,Sandy León,Atlanta Braves,Brady Singer,BetMGM,+581,0.1945,0.0709,0.0477,64,B,WATCH,2,4,0.0,NO,,
2026-05-30,MANUAL,Austin Wells,New York Yankees,J.T. Ginn,BetMGM,+604,0.189,0.0714,0.047,61,B,WATCH,4,5,0.0,NO,,
2026-05-30,MANUAL,Nicky Lopez,Texas Rangers,Seth Lugo,BetMGM,+630,0.1839,0.0715,0.0469,58,B,WATCH,3,6,0.0,NO,,
2026-05-30,MANUAL,Vaughn Grissom,Los Angeles Angels,Drew Rasmussen,FanDuel,+631,0.1824,0.0709,0.0456,58,B,WATCH,2,6,0.0,NO,,
2026-05-30,MANUAL,Braxton Fulford,Colorado Rockies,Adrian Houser,BetMGM,+603,0.1877,0.0709,0.0454,60,B,WATCH,2,5,0.0,NO,,
2026-05-30,MANUAL,Luis Torrens,New York Mets,Tyler Phillips,BetMGM,+570,0.1945,0.0709,0.0453,64,B,WATCH,2,4,0.0,NO,,
2026-05-30,MANUAL,Drew Millas,Washington Nationals,Michael King,DraftKings,+603,0.1876,0.0709,0.0453,60,B,WATCH,2,5,0.0,NO,,
2026-05-30,MANUAL,Jonah Heim,Athletics,Ryan Weathers,DraftKings,+601,0.1876,0.0709,0.0449,60,B,WATCH,2,5,0.0,NO,,
2026-05-30,MANUAL,Danny Jansen,Texas Rangers,Seth Lugo,DraftKings,+593,0.1891,0.0715,0.0448,60,B,WATCH,4,5,0.0,NO,,
2026-05-30,MANUAL,Carson Kelly,Chicago Cubs,Kyle Leahy,DraftKings,+600,0.1876,0.0709,0.0447,60,B,WATCH,5,5,0.0,NO,,
2026-05-30,MANUAL,Rodolfo Durán,San Diego Padres,Foster Griffin,DraftKings,+564,0.1945,0.0709,0.0439,64,B,WATCH,3,4,0.0,NO,,
2026-05-30,MANUAL,David Hamilton,Milwaukee Brewers,Peter Lambert,BetMGM,+607,0.1832,0.0712,0.0418,57,B,WATCH,3,6,0.0,NO,,
2026-05-30,MANUAL,Will Smith,Los Angeles Dodgers,Jesús Luzardo,DraftKings,+556,0.1938,0.0706,0.0414,64,B,WATCH,2,4,0.0,NO,,
2026-05-30,MANUAL,Ha-Seong Kim,Atlanta Braves,Brady Singer,DraftKings,+609,0.1824,0.0709,0.0413,57,B,WATCH,3,6,0.0,NO,,
2026-05-30,MANUAL,Eric Wagaman,New York Mets,Tyler Phillips,DraftKings,+509,0.2049,0.0709,0.0407,69,B,WATCH,3,2,0.0,NO,,
2026-05-30,MANUAL,Ildemaro Vargas,Arizona Diamondbacks,Bryan Woo,BetMGM,+508,0.2049,0.0709,0.0405,69,B,WATCH,2,2,0.0,NO,,
2026-05-30,MANUAL,Luis Rengifo,Milwaukee Brewers,Peter Lambert,FanDuel,+521,0.2013,0.0721,0.0402,62,C,WATCH,4,3,0.0,NO,,
2026-05-30,MANUAL,Charles McAdoo,Toronto Blue Jays,Brandon Young,FanDuel,+475,0.213,0.0713,0.0391,73,B,WATCH,2,1,0.0,NO,,
2026-05-30,MANUAL,Matt Vierling,Detroit Tigers,Anthony Kay,DraftKings,+487,0.2092,0.0723,0.0388,69,B,WATCH,3,2,0.0,NO,,
2026-05-30,MANUAL,Isaac Paredes,Houston Astros,Brandon Sproat,DraftKings,+528,0.198,0.0709,0.0388,65,B,WATCH,3,3,0.0,NO,,
2026-05-30,MANUAL,Rafael Devers,San Francisco Giants,Ryan Feltner,DraftKings,+476,0.2119,0.0709,0.0383,73,B,WATCH,3,1,0.0,NO,,
2026-05-30,MANUAL,Max Muncy,Los Angeles Dodgers,Jesús Luzardo,BetMGM,+528,0.1973,0.0706,0.038,65,B,WATCH,3,3,0.0,NO,,
2026-05-30,MANUAL,Gabriel Moreno,Arizona Diamondbacks,Bryan Woo,DraftKings,+538,0.1945,0.0709,0.0378,63,B,WATCH,3,4,0.0,NO,,
2026-05-30,MANUAL,Gavin Sheets,San Diego Padres,Foster Griffin,BetMGM,+498,0.2049,0.0709,0.0377,69,B,WATCH,4,2,0.0,NO,,
2026-05-30,MANUAL,Mark Vientos,New York Mets,Tyler Phillips,FanDuel,+524,0.198,0.0709,0.0377,65,B,WATCH,4,3,0.0,NO,,
2026-05-30,MANUAL,Amed Rosario,New York Yankees,J.T. Ginn,BetMGM,+582,0.1837,0.0714,0.0371,57,B,WATCH,5,6,0.0,NO,,
2026-05-30,MANUAL,Keibert Ruiz,Washington Nationals,Michael King,BetMGM,+532,0.1945,0.0709,0.0363,63,B,WATCH,3,4,0.0,NO,,
2026-05-30,MANUAL,Connor Wong,Boston Red Sox,Parker Messick,DraftKings,+526,0.1957,0.0713,0.036,63,B,WATCH,2,4,0.0,NO,,
2026-05-30,MANUAL,Shea Langeliers,Athletics,Ryan Weathers,FanDuel,+526,0.1945,0.0709,0.0348,63,B,WATCH,3,4,0.0,NO,,
2026-05-30,MANUAL,Kazuma Okamoto,Toronto Blue Jays,Brandon Young,BetMGM,+571,0.1834,0.0713,0.0343,56,B,WATCH,3,6,0.0,NO,,
2026-05-30,MANUAL,Edmundo Sosa,Philadelphia Phillies,Roki Sasaki,DraftKings,+570,0.1835,0.0713,0.0342,56,B,WATCH,1,6,0.0,NO,,
2026-05-30,MANUAL,Oswald Peraza,Los Angeles Angels,Drew Rasmussen,DraftKings,+510,0.198,0.0709,0.0341,65,B,WATCH,3,3,0.0,NO,,
2026-05-30,MANUAL,Brett Sullivan,Colorado Rockies,Adrian Houser,BetMGM,+523,0.1946,0.0709,0.0341,63,B,WATCH,3,4,0.0,NO,,
2026-05-30,MANUAL,Adley Rutschman,Baltimore Orioles,Trey Yesavage,DraftKings,+535,0.1914,0.0724,0.034,59,B,WATCH,3,5,0.0,NO,,
2026-05-30,MANUAL,Darell Hernaiz,Athletics,Ryan Weathers,DraftKings,+652,0.1667,0.0709,0.0337,48,C,WATCH,4,7,0.0,NO,,
2026-05-30,MANUAL,Tim Tawa,Arizona Diamondbacks,Bryan Woo,DraftKings,+650,0.1667,0.0709,0.0334,48,C,WATCH,4,7,0.0,NO,,
2026-05-30,MANUAL,Miguel Amaya,Chicago Cubs,Kyle Leahy,BetMGM,+520,0.1945,0.0709,0.0332,63,B,WATCH,6,4,0.0,NO,,
2026-05-30,MANUAL,Caleb Durbin,Boston Red Sox,Parker Messick,DraftKings,+636,0.1678,0.0713,0.0319,48,C,WATCH,3,7,0.0,NO,,
2026-05-30,MANUAL,Zack Gelof,Athletics,Ryan Weathers,DraftKings,+562,0.1824,0.0709,0.0313,56,B,WATCH,5,6,0.0,NO,,
2026-05-30,MANUAL,Nolan Arenado,Arizona Diamondbacks,Bryan Woo,DraftKings,+496,0.198,0.0709,0.0302,64,B,WATCH,5,3,0.0,NO,,
2026-05-30,MANUAL,Hunter Feduccia,Tampa Bay Rays,Reid Detmers,FanDuel,+534,0.1876,0.0709,0.0298,58,B,WATCH,3,5,0.0,NO,,
2026-05-30,MANUAL,Alec Bohm,Philadelphia Phillies,Roki Sasaki,DraftKings,+624,0.1678,0.0713,0.0296,47,C,WATCH,2,7,0.0,NO,,
2026-05-30,MANUAL,Marcelo Mayer,Boston Red Sox,Parker Messick,FanDuel,+548,0.1835,0.0713,0.0292,56,B,WATCH,4,6,0.0,NO,,
2026-05-30,MANUAL,Victor Caratini,Minnesota Twins,Mitch Keller,BetMGM,+503,0.1945,0.0709,0.0287,62,B,WATCH,2,4,0.0,NO,,
2026-05-30,MANUAL,Blaze Alexander,Baltimore Orioles,Trey Yesavage,DraftKings,+533,0.1861,0.0724,0.0282,56,B,WATCH,4,6,0.0,NO,,
2026-05-30,MANUAL,Chadwick Tromp,Atlanta Braves,Brady Singer,DraftKings,+527,0.1876,0.0709,0.0281,58,B,WATCH,4,5,0.0,NO,,
2026-05-30,MANUAL,Edgar Quero,Chicago White Sox,Framber Valdez,DraftKings,+488,0.198,0.0709,0.0279,64,B,WATCH,2,3,0.0,NO,,
2026-05-30,MANUAL,Jorbit Vivas,Washington Nationals,Michael King,DraftKings,+619,0.1667,0.0709,0.0276,47,C,WATCH,4,7,0.0,NO,,
2026-05-30,MANUAL,Braden Shewmake,Houston Astros,Brandon Sproat,DraftKings,+617,0.1667,0.0709,0.0273,47,C,WATCH,4,7,0.0,NO,,
2026-05-30,MANUAL,Anthony Volpe,New York Yankees,J.T. Ginn,BetMGM,+657,0.1592,0.0714,0.0271,42,C,WATCH,6,8,0.0,NO,,
2026-05-30,MANUAL,Miguel Rojas,Los Angeles Dodgers,Jesús Luzardo,DraftKings,+618,0.1661,0.0706,0.0268,47,C,WATCH,4,6,0.0,NO,,
2026-05-30,MANUAL,Yohendrick Piñango,Toronto Blue Jays,Brandon Young,DraftKings,+653,0.1589,0.0713,0.0261,42,C,WATCH,4,8,0.0,NO,,
2026-05-30,MANUAL,Junior Caminero,Tampa Bay Rays,Reid Detmers,BetMGM,+538,0.1824,0.0709,0.0256,55,B,WATCH,4,6,0.0,NO,,
2026-05-30,MANUAL,Paul Goldschmidt,New York Yankees,J.T. Ginn,BetMGM,+428,0.2135,0.0714,0.0241,71,B,WATCH,7,1,0.0,NO,,
2026-05-30,MANUAL,Jackson Holliday,Baltimore Orioles,Trey Yesavage,DraftKings,+420,0.2163,0.0724,0.024,71,B,WATCH,5,1,0.0,NO,,
2026-05-30,MANUAL,Hayden Senger,New York Mets,Tyler Phillips,DraftKings,+511,0.1876,0.0709,0.0239,58,B,WATCH,5,5,0.0,NO,,
2026-05-30,MANUAL,Nick Fortes,Tampa Bay Rays,Reid Detmers,FanDuel,+485,0.1945,0.0709,0.0236,61,B,WATCH,5,4,0.0,NO,,
2026-05-30,MANUAL,Manny Machado,San Diego Padres,Foster Griffin,BetMGM,+530,0.1824,0.0709,0.0236,55,B,WATCH,5,6,0.0,NO,,
2026-05-30,MANUAL,Alejandro Osuna,Texas Rangers,Seth Lugo,BetMGM,+636,0.1593,0.0715,0.0235,42,C,WATCH,5,8,0.0,NO,,
2026-05-30,MANUAL,Aramis Garcia,Arizona Diamondbacks,Bryan Woo,DraftKings,+507,0.1876,0.0709,0.0228,58,B,WATCH,6,5,0.0,NO,,
2026-05-30,MANUAL,Dalton Rushing,Los Angeles Dodgers,Jesús Luzardo,FanDuel,+507,0.1869,0.0706,0.0221,58,B,WATCH,5,5,0.0,NO,,
