Date,GameTimeUTC,GameTimeET,GameTime,Game,LineupSpot,Player,player_id,LineupSource,Team,Pitcher,ISO,Pitcher_HR9,HardHit,FlyBall,BarrelRate,ExitVelocity,LaunchAngle,RecentHRRate,ParkFactor,WindFactor,Matchup,FanDuel,DraftKings,BetMGM,PitcherVulnerability,FallbackType,PitcherFallbackType,TruePowerIndex,ContactQualityScore,LaunchProfileScore,PulledAirScore,PitcherHRWeaknessScore,PitcherLineupWeakSpot,EnrichmentScore,EnrichmentTier,BestBook,BestOdds,HasOdds,LineupSpotAdj,RawHRScore,RawDecisionScore,RawSmashScore,HRScore,DecisionScore,SmashScore,PowerScore,Confidence,BestImpliedProb,RawModelProb,ModelProb,Edge,EVScore,Grade,Tier,Play,TopHRRank,TopEdgeRank,TopProbRank,TopSmashRank,PlayCode,TierCode,Reason,Stake,PitcherScore,PitcherLineupScore,SmashTier
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,6,Nolan Arenado,571448,power_roster,Arizona Diamondbacks,Justin Wrobleski,0.179,1.02,39.9,,8.2,,,0.09,0.0,0.0,0.0,570.0,640.0,600.0,43.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,251.84,9.0,7.0,5.0,5.0,10,52.47,LOW,DraftKings,640.0,True,2,347.8706,193.05927000000003,296.86470999999995,58.02,59.26,62.35,251.84,55.43,0.13513513513513514,0.1364,0.1364,0.001265,0.13,D,LOW,PASS,69,66,69,62,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,5.0,10,LOW
2026-06-04,2026-06-04T23:15:00+00:00,2026-06-04T19:15:00-04:00,7:15 PM,Toronto Blue Jays vs Atlanta Braves,1,Brandon Valenzuela,678218,power_roster,Toronto Blue Jays,Chris Sale,0.182,1.5,40.2,,8.4,,,0.092,0.0,0.0,0.0,,,875.0,65.1,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,255.76,9.0,7.0,5.0,7.0,0,56.48,LOW,BetMGM,875.0,True,0,336.4034,178.52153,269.00618999999995,51.85,50.0,53.09,255.76,54.44,0.10256410256410256,0.1383,0.1383,0.035736,3.57,D,LOW,PASS,79,34,68,77,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,7.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,3,Adley Rutschman,668939,confirmed,Baltimore Orioles,Brayan Bello,0.199,1.17,41.9,,9.3,,,0.107,0.0,0.0,0.0,470.0,514.0,475.0,50.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,277.72,10.0,8.0,6.0,5.0,0,43.21,LOW,DraftKings,514.0,True,10,341.25980000000004,188.36941000000004,265.87093000000004,56.79,57.41,51.23,277.72,54.38,0.16286644951140064,0.1355,0.1355,-0.027366,-2.74,D,LOW,PASS,71,92,70,80,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,6,Andruw Monasterio,655316,confirmed,Boston Red Sox,Trevor Rogers,0.18,0.98,40.0,,8.3,,,0.091,0.0,0.0,0.0,590.0,610.0,825.0,41.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,253.44,9.0,7.0,5.0,4.0,10,45.68,LOW,BetMGM,825.0,True,2,341.2396,187.97781999999998,287.94386,56.17,56.79,59.88,253.44,52.9,0.10810810810810811,0.1324,0.1324,0.024292,2.43,D,LOW,PASS,72,43,74,66,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,4.0,10,LOW
2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T20:10:00-04:00,8:10 PM,Pittsburgh Pirates vs Houston Astros,3,Christian Walker,572233,power_roster,Houston Astros,Jared Jones,0.199,1.14,41.9,,9.3,,,0.107,0.0,0.0,0.0,390.0,396.0,310.0,48.6,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,277.72,10.0,8.0,6.0,5.0,0,38.27,LOW,DraftKings,396.0,True,10,340.06980000000004,186.31891000000002,264.40443,54.94,55.56,50.62,277.72,52.41,0.20161290322580644,0.1324,0.1324,-0.069213,-6.92,D,LOW,PASS,74,122,74,81,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T19:40:00-04:00,7:40 PM,Kansas City Royals vs Minnesota Twins,1,Alex Jackson,656577,power_roster,Minnesota Twins,Seth Lugo,0.18,1.46,40.0,,8.3,,,0.09,0.0,0.0,0.0,,,,63.7,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,253.14,9.0,7.0,5.0,7.0,0,54.63,LOW,NO_ODDS,,False,0,332.7526,176.13617,266.02341,48.77,49.38,51.85,253.14,52.22,,0.1348,0.1348,0.0,0.0,D,LOW,NO ODDS,84,69,71,79,NO_ODDS,LOW,No sportsbook odds available,0.0,7.0,0,LOW
2026-06-04,2026-06-04T23:15:00+00:00,2026-06-04T19:15:00-04:00,7:15 PM,Toronto Blue Jays vs Atlanta Braves,1,Austin Wynns,642851,power_roster,Atlanta Braves,TBD,0.181,1.46,40.1,,8.3,,,0.091,0.0,0.0,0.0,,,,63.4,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,254.16,9.0,7.0,5.0,7.0,0,53.4,LOW,NO_ODDS,,False,0,333.38939999999997,176.05523,266.27628999999996,49.38,48.77,52.47,254.16,51.85,,0.134,0.134,0.0,0.0,D,LOW,NO ODDS,83,69,72,78,NO_ODDS,LOW,No sportsbook odds available,0.0,7.0,0,LOW
2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T19:40:00-04:00,7:40 PM,Kansas City Royals vs Minnesota Twins,3,Vinnie Pasquantino,686469,power_roster,Kansas City Royals,Andrew Morris,0.202,1.07,42.2,,9.5,,,0.108,0.0,0.0,0.0,470.0,475.0,425.0,45.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,281.34,10.0,8.0,6.0,5.0,0,35.19,LOW,DraftKings,475.0,True,10,340.9006,185.30276999999998,263.27521,55.56,54.94,50.0,281.34,51.24,0.17391304347826086,0.1301,0.1301,-0.043813,-4.38,D,LOW,PASS,73,106,76,82,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T17:05:00+00:00,2026-06-04T13:05:00-04:00,1:05 PM,San Diego Padres vs Philadelphia Phillies,2,Gavin Sheets,657757,confirmed,San Diego Padres,Zack Wheeler,0.181,1.52,40.1,,8.3,,,0.091,0.0,0.0,0.0,600.0,500.0,,66.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,254.16,9.0,7.0,5.0,7.0,0,60.19,V2 LEAN,FanDuel,600.0,True,-8,328.02439999999996,164.75848000000002,257.12353999999993,47.53,43.83,48.15,254.16,50.99,0.14285714285714285,0.1339,0.1339,-0.008957,-0.9,D,LOW,PASS,86,77,73,85,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,7.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Cleveland Guardians vs New York Yankees,3,Rhys Hoskins,656555,confirmed,Cleveland Guardians,Carlos Rodón,0.198,1.1,41.8,,9.3,,,0.106,0.0,0.0,0.0,370.0,345.0,360.0,46.9,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,276.7,10.0,8.0,6.0,5.0,0,35.8,LOW,FanDuel,370.0,True,10,337.733,184.30984999999998,262.05655,52.47,54.32,49.38,276.7,50.25,0.2127659574468085,0.129,0.129,-0.083766,-8.38,D,LOW,PASS,78,128,79,83,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T14:10:00-04:00,2:10 PM,San Francisco Giants vs Milwaukee Brewers,6,Garrett Mitchell,669003,confirmed,Milwaukee Brewers,Adrian Houser,0.181,0.89,40.1,,8.3,,,0.091,0.0,0.0,0.0,680.0,690.0,525.0,36.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,254.16,9.0,7.0,5.0,4.0,10,36.42,LOW,DraftKings,690.0,True,2,338.27939999999995,183.49072999999999,283.93778999999995,53.7,53.7,59.26,254.16,49.75,0.12658227848101267,0.1274,0.1274,0.000818,0.08,D,LOW,PASS,76,68,82,67,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,4.0,10,LOW
2026-06-04,2026-06-05T00:05:00+00:00,2026-06-04T20:05:00-04:00,8:05 PM,Athletics vs Chicago Cubs,9,Henry Bolte,703607,power_roster,Athletics,Shota Imanaga,0.162,1.59,37.2,,7.2,,,0.073,0.0,0.0,0.0,490.0,542.0,475.0,69.7,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,226.5,8.0,6.0,5.0,7.0,0,50.93,LOW,DraftKings,542.0,True,0,312.735,167.40324999999999,256.85725,41.36,45.68,47.53,226.5,49.51,0.1557632398753894,0.1322,0.1322,-0.023563,-2.36,D,LOW,PASS,96,88,75,86,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,7.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,3,Ildemaro Vargas,545121,power_roster,Arizona Diamondbacks,Justin Wrobleski,0.202,1.02,42.2,,9.5,,,0.108,0.0,0.0,0.0,790.0,870.0,650.0,43.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,281.34,10.0,8.0,6.0,5.0,0,33.33,LOW,DraftKings,870.0,True,10,338.7756,183.38152,260.65646,54.32,53.09,48.77,281.34,49.38,0.10309278350515463,0.1271,0.1271,0.024007,2.4,D,LOW,PASS,75,44,83,84,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,5.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,6,Santiago Espinal,669289,power_roster,Los Angeles Dodgers,Ryne Nelson,0.175,0.92,39.5,,8.1,,,0.088,0.0,0.0,0.0,,,,38.1,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,247.78,9.0,7.0,5.0,4.0,10,37.65,LOW,NO_ODDS,,False,2,333.52520000000004,181.91884000000005,281.65382,50.0,52.47,58.02,247.78,48.21,,0.1255,0.1255,0.0,0.0,D,LOW,NO ODDS,82,69,86,69,NO_ODDS,LOW,No sportsbook odds available,0.0,4.0,10,LOW
2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T14:10:00-04:00,2:10 PM,San Francisco Giants vs Milwaukee Brewers,2,Rafael Devers,646240,confirmed,San Francisco Giants,Coleman Crow,0.178,1.52,39.8,,8.2,,,0.089,0.0,0.0,0.0,370.0,419.0,280.0,66.2,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,250.82,9.0,7.0,5.0,7.0,0,59.26,LOW,DraftKings,419.0,True,-8,324.6988,162.96946000000003,254.89958000000004,45.06,40.74,46.3,250.82,48.15,0.1926782273603083,0.1296,0.1296,-0.063078,-6.31,D,LOW,PASS,90,120,77,88,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,7.0,0,LOW
2026-06-04,2026-06-05T00:05:00+00:00,2026-06-04T20:05:00-04:00,8:05 PM,Athletics vs Chicago Cubs,1,Carson Kelly,608348,power_roster,Chicago Cubs,J.T. Ginn,0.182,1.38,40.2,,8.4,,,0.091,0.0,0.0,0.0,710.0,760.0,475.0,59.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,255.46,9.0,7.0,5.0,6.0,0,44.14,LOW,DraftKings,760.0,True,0,324.86139999999995,169.12263,255.19149,45.68,46.3,46.91,255.46,47.96,0.11627906976744186,0.1279,0.1279,0.011621,1.16,D,LOW,PASS,89,56,81,87,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,6.0,0,LOW
2026-06-04,2026-06-04T17:05:00+00:00,2026-06-04T13:05:00-04:00,1:05 PM,San Diego Padres vs Philadelphia Phillies,8,Freddy Fermin,666023,confirmed,San Diego Padres,Zack Wheeler,0.162,1.52,37.2,,7.2,,,0.074,0.0,0.0,0.0,1400.0,1400.0,,66.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,226.8,8.0,6.0,5.0,7.0,0,49.38,LOW,FanDuel,1400.0,True,0,310.29699999999997,165.27865,253.67895,40.74,45.06,44.44,226.8,47.9,0.06666666666666667,0.1294,0.1294,0.062733,6.27,D,LOW,PASS,97,16,78,91,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,7.0,0,LOW
2026-06-04,2026-06-05T00:05:00+00:00,2026-06-04T20:05:00-04:00,8:05 PM,Athletics vs Chicago Cubs,8,Tyler Soderstrom,691016,power_roster,Athletics,Shota Imanaga,0.157,1.59,36.7,,7.0,,,0.071,0.0,0.0,0.0,410.0,403.0,310.0,69.7,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,221.14,8.0,6.0,5.0,7.0,0,50.93,LOW,FanDuel,410.0,True,0,307.76759999999996,165.16791999999998,253.77865999999997,37.65,44.44,45.06,221.14,47.16,0.19607843137254902,0.1288,0.1288,-0.067278,-6.73,D,LOW,PASS,102,121,80,90,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,7.0,0,LOW
2026-06-04,2026-06-04T23:15:00+00:00,2026-06-04T19:15:00-04:00,7:15 PM,Toronto Blue Jays vs Atlanta Braves,2,Sandy León,506702,power_roster,Atlanta Braves,TBD,0.181,1.46,40.1,,8.3,,,0.091,0.0,0.0,0.0,920.0,900.0,1250.0,63.4,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,254.16,9.0,7.0,5.0,7.0,0,53.4,LOW,BetMGM,1250.0,True,-8,325.38939999999997,161.25523,253.87628999999995,46.3,38.27,45.68,254.16,46.11,0.07407407407407407,0.1257,0.1257,0.051626,5.16,D,LOW,PASS,88,26,85,89,PASS,LOW,Lineup spot 2 underperformed in tuner. V3.11 protection applied.,0.0,7.0,0,LOW
2026-06-04,2026-06-04T17:05:00+00:00,2026-06-04T13:05:00-04:00,1:05 PM,San Diego Padres vs Philadelphia Phillies,9,Bryce Johnson,669369,confirmed,San Diego Padres,Zack Wheeler,0.16,1.52,37.0,,7.1,,,0.073,0.0,0.0,0.0,1300.0,900.0,,66.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,224.48,8.0,6.0,5.0,7.0,0,49.38,LOW,FanDuel,1300.0,True,0,308.11819999999994,164.29818999999998,252.33636999999996,38.27,43.21,42.59,224.48,45.99,0.07142857142857142,0.1266,0.1266,0.055171,5.52,D,LOW,PASS,101,25,84,94,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,7.0,0,LOW
2026-06-04,2026-06-05T00:05:00+00:00,2026-06-04T20:05:00-04:00,8:05 PM,Athletics vs Chicago Cubs,7,Darell Hernaiz,687231,power_roster,Athletics,Shota Imanaga,0.155,1.59,36.5,,6.9,,,0.07,0.0,0.0,0.0,820.0,800.0,775.0,69.7,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,218.82,8.0,6.0,4.0,7.0,0,48.15,LOW,FanDuel,820.0,True,0,305.5888,163.49246,252.43607999999998,34.57,42.59,43.21,218.82,45.0,0.10869565217391304,0.1257,0.1257,0.017004,1.7,D,LOW,PASS,106,51,85,93,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,7.0,0,LOW
2026-06-04,2026-06-04T23:15:00+00:00,2026-06-04T19:15:00-04:00,7:15 PM,Toronto Blue Jays vs Atlanta Braves,7,Andrés Giménez,665926,power_roster,Toronto Blue Jays,Chris Sale,0.162,1.5,37.2,,7.2,,,0.074,0.0,0.0,0.0,,,,65.1,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,226.8,8.0,6.0,5.0,7.0,0,45.06,LOW,NO_ODDS,,False,0,309.10699999999997,163.38315000000003,252.21245,39.51,41.98,41.98,226.8,44.88,,0.1244,0.1244,0.0,0.0,D,LOW,NO ODDS,99,69,87,95,NO_ODDS,LOW,No sportsbook odds available,0.0,7.0,0,LOW
2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T19:40:00-04:00,7:40 PM,Kansas City Royals vs Minnesota Twins,2,Victor Caratini,605170,power_roster,Minnesota Twins,Seth Lugo,0.178,1.46,39.8,,8.2,,,0.09,0.0,0.0,0.0,820.0,800.0,725.0,63.7,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,251.12,9.0,7.0,5.0,7.0,0,54.63,LOW,FanDuel,820.0,True,-8,322.8558,160.48261000000002,252.45453,43.83,36.42,43.83,251.12,44.76,0.10869565217391304,0.1241,0.1241,0.015404,1.54,D,LOW,PASS,92,53,88,92,PASS,LOW,Lineup spot 2 underperformed in tuner. V3.11 protection applied.,0.0,7.0,0,LOW
2026-06-04,2026-06-04T23:15:00+00:00,2026-06-04T19:15:00-04:00,7:15 PM,Toronto Blue Jays vs Atlanta Braves,2,Tyler Heineman,623168,power_roster,Toronto Blue Jays,Chris Sale,0.175,1.5,39.5,,8.1,,,0.088,0.0,0.0,0.0,1400.0,1420.0,,65.1,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,247.78,9.0,7.0,5.0,7.0,0,56.48,LOW,DraftKings,1420.0,True,-8,320.97520000000003,160.37884000000005,252.01131999999998,43.21,35.8,41.36,247.78,44.38,0.06578947368421052,0.1237,0.1237,0.057911,5.79,D,LOW,PASS,93,19,89,96,PASS,LOW,Lineup spot 2 underperformed in tuner. V3.11 protection applied.,0.0,7.0,0,LOW
2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T14:10:00-04:00,2:10 PM,San Francisco Giants vs Milwaukee Brewers,8,Eric Haase,606992,confirmed,San Francisco Giants,Coleman Crow,0.16,1.52,37.0,,7.1,,,0.072,0.0,0.0,0.0,610.0,620.0,425.0,66.2,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,224.18,8.0,6.0,5.0,7.0,0,46.6,LOW,DraftKings,620.0,True,0,307.5812,163.30154000000002,251.84842,37.04,41.36,40.74,224.18,44.01,0.1388888888888889,0.1235,0.1235,-0.015389,-1.54,D,LOW,PASS,103,80,90,97,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,7.0,0,LOW
2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T14:10:00-04:00,2:10 PM,San Francisco Giants vs Milwaukee Brewers,9,Drew Gilbert,687551,confirmed,San Francisco Giants,Coleman Crow,0.158,1.52,36.8,,7.0,,,0.071,0.0,0.0,0.0,920.0,1040.0,525.0,66.2,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,221.86,8.0,6.0,5.0,7.0,0,46.6,LOW,DraftKings,1040.0,True,0,305.4024,162.32108000000002,250.50584,33.95,39.51,40.12,221.86,42.1,0.08771929824561403,0.1208,0.1208,0.033081,3.31,D,LOW,PASS,107,36,92,98,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,7.0,0,LOW
2026-06-04,2026-06-04T17:05:00+00:00,2026-06-04T13:05:00-04:00,1:05 PM,San Diego Padres vs Philadelphia Phillies,7,Miguel Andujar,609280,confirmed,San Diego Padres,Zack Wheeler,0.157,1.52,36.7,,7.0,,,0.071,0.0,0.0,0.0,1300.0,,,66.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,221.14,8.0,6.0,5.0,7.0,0,49.38,LOW,FanDuel,1300.0,True,0,305.0476,162.91642000000002,250.42665999999997,32.1,40.12,39.51,221.14,41.98,0.07142857142857142,0.1209,0.1209,0.049471,4.95,D,LOW,PASS,110,27,91,99,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,7.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,3,Freddie Freeman,518692,power_roster,Los Angeles Dodgers,Ryne Nelson,0.202,0.92,42.2,,9.5,,,0.109,0.0,0.0,0.0,470.0,494.0,525.0,38.1,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,281.64,10.0,8.0,6.0,4.0,0,25.31,LOW,BetMGM,525.0,True,10,328.39259999999996,175.72417,247.92240999999996,48.15,48.15,35.19,281.64,41.61,0.16,0.1148,0.1148,-0.0452,-4.52,D,LOW,PASS,85,109,95,104,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Cleveland Guardians vs New York Yankees,1,Trent Grisham,663757,confirmed,New York Yankees,Slade Cecconi,0.18,1.24,40.0,,8.3,,,0.091,0.0,0.0,0.0,310.0,298.0,270.0,53.2,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,253.44,9.0,7.0,5.0,6.0,0,34.57,LOW,FanDuel,310.0,True,0,317.6096,162.20682,247.42336,42.59,38.89,33.95,253.44,41.36,0.24390243902439024,0.1176,0.1176,-0.126302,-12.63,D,LOW,PASS,94,138,94,106,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,6.0,0,LOW
2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T19:40:00-04:00,7:40 PM,Kansas City Royals vs Minnesota Twins,7,Orlando Arcia,606115,power_roster,Minnesota Twins,Seth Lugo,0.161,1.46,37.1,,7.1,,,0.073,0.0,0.0,0.0,,,,63.7,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,225.2,8.0,6.0,5.0,7.0,0,41.36,LOW,NO_ODDS,,False,0,306.34799999999996,160.9366,249.7968,35.49,37.35,38.58,225.2,40.65,,0.118,0.118,0.0,0.0,D,LOW,NO ODDS,105,69,93,100,NO_ODDS,LOW,No sportsbook odds available,0.0,7.0,0,LOW
2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T19:40:00-04:00,7:40 PM,Kansas City Royals vs Minnesota Twins,9,Byron Buxton,621439,power_roster,Minnesota Twins,Seth Lugo,0.161,1.46,37.1,,7.1,,,0.073,0.0,0.0,0.0,285.0,265.0,220.0,63.7,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,225.2,8.0,6.0,5.0,7.0,0,41.36,LOW,FanDuel,285.0,True,0,306.34799999999996,160.9366,249.7968,35.49,37.35,38.58,225.2,40.65,0.2597402597402597,0.118,0.118,-0.14174,-14.17,D,LOW,PASS,105,141,93,100,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,7.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,3,Wilyer Abreu,677800,confirmed,Boston Red Sox,Trevor Rogers,0.195,0.98,41.5,,9.2,,,0.105,0.0,0.0,0.0,520.0,521.0,400.0,41.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,273.66,10.0,8.0,6.0,4.0,0,28.4,LOW,DraftKings,521.0,True,10,323.42940000000004,174.84323,246.36529000000002,44.44,47.53,32.72,273.66,40.0,0.1610305958132045,0.1127,0.1127,-0.048331,-4.83,D,LOW,PASS,91,111,99,108,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T14:10:00-04:00,2:10 PM,San Francisco Giants vs Milwaukee Brewers,3,Brice Turang,668930,confirmed,Milwaukee Brewers,Adrian Houser,0.202,0.89,42.2,,9.5,,,0.109,0.0,0.0,0.0,570.0,559.0,500.0,36.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,281.64,10.0,8.0,6.0,4.0,0,22.22,LOW,FanDuel,570.0,True,10,327.28759999999994,174.19441999999998,246.56065999999996,46.91,46.91,33.33,281.64,39.81,0.14925373134328357,0.1118,0.1118,-0.037454,-3.75,D,LOW,PASS,87,101,100,107,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-05T00:05:00+00:00,2026-06-04T20:05:00-04:00,8:05 PM,Athletics vs Chicago Cubs,2,Miguel Amaya,665804,power_roster,Chicago Cubs,J.T. Ginn,0.182,1.38,40.2,,8.4,,,0.091,0.0,0.0,0.0,,,,59.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,255.46,9.0,7.0,5.0,6.0,0,44.14,LOW,NO_ODDS,,False,-8,316.86139999999995,154.32263,242.79148999999998,41.98,30.25,32.1,255.46,38.71,,0.1143,0.1143,0.0,0.0,D,LOW,NO ODDS,95,69,97,109,NO_ODDS,LOW,No sportsbook odds available,0.0,6.0,0,LOW
2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T19:40:00-04:00,7:40 PM,Kansas City Royals vs Minnesota Twins,8,Trevor Larnach,663616,power_roster,Minnesota Twins,Seth Lugo,0.159,1.46,36.9,,7.1,,,0.072,0.0,0.0,0.0,680.0,660.0,575.0,63.7,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,223.46,8.0,6.0,5.0,7.0,0,41.36,LOW,FanDuel,680.0,True,0,304.8464,160.26088000000001,248.83624,31.48,35.19,37.04,223.46,38.09,0.1282051282051282,0.1144,0.1144,-0.013805,-1.38,D,LOW,PASS,111,79,96,102,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,7.0,0,LOW
2026-06-04,2026-06-04T23:15:00+00:00,2026-06-04T19:15:00-04:00,7:15 PM,Toronto Blue Jays vs Atlanta Braves,8,Mauricio Dubón,643289,power_roster,Atlanta Braves,TBD,0.16,1.46,37.0,,7.1,,,0.072,0.0,0.0,0.0,,,,63.4,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,224.18,8.0,6.0,5.0,7.0,0,39.51,LOW,NO_ODDS,,False,0,305.20120000000003,159.89804,248.91541999999998,32.72,34.57,37.65,224.18,37.96,,0.114,0.114,0.0,0.0,D,LOW,NO ODDS,109,69,98,101,NO_ODDS,LOW,No sportsbook odds available,0.0,7.0,0,LOW
2026-06-04,2026-06-04T23:15:00+00:00,2026-06-04T19:15:00-04:00,7:15 PM,Toronto Blue Jays vs Atlanta Braves,7,Jorge Mateo,622761,power_roster,Atlanta Braves,TBD,0.159,1.46,36.9,,7.0,,,0.072,0.0,0.0,0.0,760.0,670.0,900.0,63.4,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,222.88,8.0,6.0,5.0,7.0,0,39.51,LOW,BetMGM,900.0,True,0,303.9142,159.31889,248.13997,29.94,33.64,36.11,222.88,36.26,0.1,0.1115,0.1115,0.0115,1.15,D,LOW,PASS,113,57,101,103,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,7.0,0,LOW
2026-06-04,2026-06-04T23:15:00+00:00,2026-06-04T19:15:00-04:00,7:15 PM,Toronto Blue Jays vs Atlanta Braves,9,Mike Yastrzemski,573262,power_roster,Atlanta Braves,TBD,0.159,1.46,36.9,,7.0,,,0.072,0.0,0.0,0.0,760.0,670.0,600.0,63.4,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,222.88,8.0,6.0,5.0,7.0,0,39.51,LOW,FanDuel,760.0,True,0,303.9142,159.31889,248.13997,29.94,33.64,36.11,222.88,36.26,0.11627906976744186,0.1115,0.1115,-0.004779,-0.48,D,LOW,PASS,113,75,101,103,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,7.0,0,LOW
