Date,Game,LineupSpot,Player,player_id,LineupSource,Team,Pitcher,ISO,Pitcher_HR9,HardHit,FlyBall,BarrelRate,ExitVelocity,LaunchAngle,RecentHRRate,ParkFactor,WindFactor,Matchup,FanDuel,DraftKings,BetMGM,PitcherVulnerability
2026-05-29,New York Yankees vs Athletics,9,José Caballero,676609,active_roster,New York Yankees,Luis Severino,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.1,1.05,0.65,459.0,473.0,472.0,51.25
2026-05-29,New York Yankees vs Athletics,1,Jonah Heim,641680,active_roster,Athletics,Carlos Rodón,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,626.0,634.0,641.0,51.25
2026-05-29,New York Yankees vs Athletics,2,Shea Langeliers,669127,active_roster,Athletics,Carlos Rodón,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,514.0,503.0,528.0,51.25
2026-05-29,New York Yankees vs Athletics,3,Nick Kurtz,701762,active_roster,Athletics,Carlos Rodón,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,416.0,407.0,421.0,51.25
2026-05-29,New York Yankees vs Athletics,4,Alika Williams,675961,active_roster,Athletics,Carlos Rodón,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,475.0,480.0,479.0,51.25
2026-05-29,New York Yankees vs Athletics,5,Jeff McNeil,643446,active_roster,Athletics,Carlos Rodón,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,480.0,471.0,483.0,51.25
2026-05-29,New York Yankees vs Athletics,6,Zack Gelof,680869,active_roster,Athletics,Carlos Rodón,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,527.0,532.0,518.0,51.25
2026-05-29,New York Yankees vs Athletics,7,Darell Hernaiz,687231,active_roster,Athletics,Carlos Rodón,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,514.0,512.0,517.0,51.25
2026-05-29,New York Yankees vs Athletics,8,Tyler Soderstrom,691016,active_roster,Athletics,Carlos Rodón,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,480.0,478.0,487.0,51.25
2026-05-29,New York Yankees vs Athletics,9,Henry Bolte,703607,active_roster,Athletics,Carlos Rodón,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,452.0,454.0,466.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,1,Aramis Garcia,605244,active_roster,Arizona Diamondbacks,George Kirby,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,617.0,610.0,627.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,2,Gabriel Moreno,672515,active_roster,Arizona Diamondbacks,George Kirby,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,555.0,570.0,561.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,3,Ildemaro Vargas,545121,active_roster,Arizona Diamondbacks,George Kirby,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,603.0,592.0,615.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,4,Ketel Marte,606466,active_roster,Arizona Diamondbacks,George Kirby,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,576.0,590.0,581.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,5,Nolan Arenado,571448,active_roster,Arizona Diamondbacks,George Kirby,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,351.0,364.0,355.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,6,Geraldo Perdomo,672695,active_roster,Arizona Diamondbacks,George Kirby,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,497.0,504.0,499.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,7,Tim Tawa,694374,active_roster,Arizona Diamondbacks,George Kirby,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,615.0,626.0,630.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,8,Jorge Barrosa,678489,active_roster,Arizona Diamondbacks,George Kirby,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,605.0,597.0,616.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,9,Ryan Waldschmidt,814439,active_roster,Arizona Diamondbacks,George Kirby,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,439.0,425.0,427.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,1,Jhonny Pereda,640902,active_roster,Seattle Mariners,Zac Gallen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,621.0,626.0,621.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,2,Mitch Garver,641598,active_roster,Seattle Mariners,Zac Gallen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,539.0,535.0,542.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,3,Josh Naylor,647304,active_roster,Seattle Mariners,Zac Gallen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,356.0,349.0,352.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,4,Cole Young,702284,active_roster,Seattle Mariners,Zac Gallen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,534.0,546.0,523.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,5,Colt Emerson,806068,active_roster,Seattle Mariners,Zac Gallen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,488.0,495.0,503.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,6,Patrick Wisdom,621550,active_roster,Seattle Mariners,Zac Gallen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,362.0,354.0,355.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,7,J.P. Crawford,641487,active_roster,Seattle Mariners,Zac Gallen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,395.0,401.0,406.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,8,Randy Arozarena,668227,active_roster,Seattle Mariners,Zac Gallen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,579.0,575.0,592.0,51.25
2026-05-29,Arizona Diamondbacks vs Seattle Mariners,9,Julio Rodríguez,677594,active_roster,Seattle Mariners,Zac Gallen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,595.0,603.0,609.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,1,Garrett Stubbs,596117,active_roster,Philadelphia Phillies,Justin Wrobleski,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.05,0.65,390.0,387.0,395.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,2,J.T. Realmuto,592663,active_roster,Philadelphia Phillies,Justin Wrobleski,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.05,0.65,640.0,648.0,638.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,3,Rafael Marchán,665561,active_roster,Philadelphia Phillies,Justin Wrobleski,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.05,0.65,363.0,353.0,349.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,4,Bryce Harper,547180,active_roster,Philadelphia Phillies,Justin Wrobleski,0.29,1.3,50.0,43.0,15.9,92.9,18.6,0.28,1.08,1.05,0.89,358.0,344.0,353.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,5,Bryson Stott,681082,active_roster,Philadelphia Phillies,Justin Wrobleski,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.05,0.65,361.0,348.0,352.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,6,Edmundo Sosa,624641,active_roster,Philadelphia Phillies,Justin Wrobleski,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.05,0.65,485.0,477.0,477.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,7,Alec Bohm,664761,active_roster,Philadelphia Phillies,Justin Wrobleski,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.05,0.65,430.0,432.0,440.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,8,Trea Turner,607208,active_roster,Philadelphia Phillies,Justin Wrobleski,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.05,0.65,585.0,600.0,596.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,9,Brandon Marsh,669016,active_roster,Philadelphia Phillies,Justin Wrobleski,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.05,0.65,518.0,514.0,530.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,1,Dalton Rushing,687221,active_roster,Los Angeles Dodgers,Zack Wheeler,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,494.0,508.0,479.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,2,Will Smith,669257,active_roster,Los Angeles Dodgers,Zack Wheeler,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,462.0,450.0,458.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,3,Freddie Freeman,518692,active_roster,Los Angeles Dodgers,Zack Wheeler,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,530.0,522.0,521.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,4,Alex Freeland,690976,active_roster,Los Angeles Dodgers,Zack Wheeler,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,380.0,365.0,395.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,5,Max Muncy,571970,active_roster,Los Angeles Dodgers,Zack Wheeler,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,533.0,534.0,530.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,6,Hyeseong Kim,808975,active_roster,Los Angeles Dodgers,Zack Wheeler,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,478.0,476.0,469.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,7,Miguel Rojas,500743,active_roster,Los Angeles Dodgers,Zack Wheeler,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,586.0,581.0,592.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,8,Mookie Betts,605141,active_roster,Los Angeles Dodgers,Zack Wheeler,0.26,1.2,47.0,42.0,14.0,92.5,18.0,0.22,1.15,1.0,0.78,357.0,358.0,349.0,51.25
2026-05-29,Philadelphia Phillies vs Los Angeles Dodgers,9,Alex Call,669743,active_roster,Los Angeles Dodgers,Zack Wheeler,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,444.0,441.0,454.0,51.25
